"Company","Model","Ex-Showroom_Price","Fuel_Type","City_Mileage","Fuel_Tank_Capacity","Seating_Capacity","Type","Handbrake","Doors","Speedometer","Odometer","Gears","Engine_Size","CO2_Emissions","Displacement","Cylinders","Bluetooth","Seats_Material","Body_Type","FM_Radio","Parking_Assistance"
"Maruti Suzuki","Ertiga","Rs. 9,86,689","Diesel","","45 litres","7","Manual","Manual","5","Analog","Digital","6","2.4","228","1498 cc","4","Yes","Fabric","MPV","Yes","Rear sensors"
"Maruti Suzuki","Ertiga","Rs. 10,69,689","Diesel","","45 litres","7","Manual","Manual","5","Analog","Digital","6","1.8","184","1498 cc","4","Yes","Fabric","MPV","Yes","Rear sensors"
"Maruti Suzuki","Ertiga","Rs. 11,20,689","Diesel","","45 litres","7","Manual","Manual","5","Analog","Digital","6","1.8","182","1498 cc","4","Yes","Fabric","MPV","Yes","Rear sensors with camera"
"Maruti Suzuki","Ertiga","Rs. 8,87,689","CNG + Petrol","","45 litres","7","Manual","Manual","5","Analog","Digital","5","1","147","1462 cc","4","Yes","Fabric","MUV","Yes","Rear sensors"
"Maruti Suzuki","Baleno Rs","Rs. 7,88,913","Petrol","21.4 km/litre","37 litres","5","Manual","Manual","5","Analog","Digital","5","1","147","998 cc","3","Yes","Leather","Hatchback","Yes","Rear sensors with camera"
"Honda","Wr-V","Rs. 10,35,000","Diesel","25.5 km/litre","40 litres","5","Manual","Manual","5","Analog","Analog","7","8.4","389","1498 cc","","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Honda","Wr-V","Rs. 9,25,000","Petrol","17.5 km/litre","40 litres","5","Manual","Manual","5","Analog","Analog","7","8.4","389","1199 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Honda","Wr-V","Rs. 9,25,000","Diesel","25.5 km/litre","40 litres","5","Manual","Manual","5","Analog","Analog","7","2","196","1498 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Honda","Wr-V","Rs. 8,15,000","Petrol","17.5 km/litre","40 litres","5","Manual","Manual","5","Analog","Analog","7","2","221","1199 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Honda","Wr-V","Rs. 9,16,050","Diesel","25.5 km/litre","40 litres","5","Manual","Manual","5","Analog","Analog","7","2","218","1498 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Honda","Wr-V","Rs. 8,08,050","Petrol","17.5 km/litre","40 litres","5","Manual","Manual","5","Analog","Analog","7","2.5","198","1199 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Honda","Wr-V","Rs. 10,48,050","Diesel","25.5 km/litre","40 litres","5","Manual","Manual","5","Analog","Analog","7","2.5","223","1498 cc","","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Honda","Wr-V","Rs. 9,35,050","Petrol","17.5 km/litre","40 litres","5","Manual","Manual","5","Analog","Analog","7","2","179","1199 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Honda","Wr-V","Rs. 9,95,000","Diesel","25.5 km/litre","40 litres","5","Manual","Manual","5","Analog","Analog","7","2","196","1498 cc","","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Mahindra","Tuv300","Rs. 8,54,328","Diesel","18.49 km/litre","60 litres","7","Manual","Manual","5","Analog","Digital","5","2.5","258","1493 cc","3","","Fabric","SUV","Yes",""
"Mahindra","Tuv300","Rs. 9,14,328","Diesel","18.49 km/litre","60 litres","7","Manual","Manual","5","Analog","Digital","5","2.5","288","1493 cc","3","Yes","Fabric","SUV","Yes",""
"Mahindra","Tuv300","Rs. 9,76,592","Diesel","18.49 km/litre","60 litres","7","Manual","Manual","5","Analog","Digital","5","2","179","1493 cc","3","Yes","Fabric","SUV","Yes",""
"Mahindra","Tuv300","Rs. 9,99,614","Diesel","18.49 km/litre","60 litres","7","Manual","Manual","5","Analog","Digital","5","2","196","1493 cc","3","","Fabric","SUV","Yes","Rear sensors with camera"
"Mahindra","Tuv300","Rs. 10,31,943","Diesel","18.49 km/litre","60 litres","7","Manual","Manual","5","Analog","Digital","5","2.5","258","1493 cc","3","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Tuv300","Rs. 10,22,930","Diesel","18.49 km/litre","60 litres","7","Manual","Manual","5","Analog","Digital","5","2.5","288","1493 cc","3","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Mahindra","Tuv300","Rs. 10,55,259","Diesel","18.49 km/litre","60 litres","7","Manual","Manual","5","Analog","Digital","5","2.5","198","1493 cc","3","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Maruti Suzuki","S-Cross","Rs. 8,80,689","Diesel","23.65 km/litre","48 litres","5","Manual","Manual","5","Analog","Digital","5","2.5","228","1248 cc","4","","Fabric","Crossover","Yes","Rear sensors"
"Maruti Suzuki","S-Cross","Rs. 9,92,689","Diesel","23.65 km/litre","48 litres","5","Manual","Manual","5","Analog","Digital","5","3.6","267","1248 cc","4","Yes","Fabric","Crossover","Yes","Rear sensors"
"Maruti Suzuki","S-Cross","Rs. 10,43,689","Diesel","23.65 km/litre","48 litres","5","Manual","Manual","5","Analog","Digital","5","2.5","207","1248 cc","4","Yes","Fabric","Crossover","Yes","Rear sensors with camera"
"Maruti Suzuki","S-Cross","Rs. 11,43,689","Diesel","23.65 km/litre","48 litres","5","Manual","Manual","5","Analog","Digital","5","2.5","225","1248 cc","4","Yes","Leather","Crossover","Yes","Rear sensors with camera"
"Renault","Captur","Rs. 9,49,999","Petrol","","50 litres","5","Manual","","5","Digital","Digital","5","3.6","269","1498 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Renault","Captur","Rs. 10,49,999","Diesel","","50 litres","5","Manual","","5","Digital","Digital","6","3.6","301","1461 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Renault","Captur","Rs. 12,99,999","Diesel","","50 litres","5","Manual","","5","Digital","Digital","6","2","196","1461 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Renault","Captur","Rs. 11,99,999","Petrol","","50 litres","5","Manual","","5","Digital","Digital","5","2","212","1498 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xylo","Rs. 9,63,037","Diesel","10.7 km/litre","55 litres","7","Manual","Manual","5","Analog","Digital","5","2","177","2489 cc","4","","Fabric","SUV","Yes",""
"Mahindra","Xylo","Rs. 10,04,487","Diesel","10.3 km/litre","55 litres","7","Manual","Manual","5","Analog","Digital","5","4","297","2489 cc","4","","Fabric","SUV","Yes",""
"Mahindra","Xylo","Rs. 10,31,951","Diesel","11.4 km/litre","55 litres","7","Manual","Manual","5","Analog","Digital","5","4","297","2179 cc","4","","Fabric","SUV","Yes",""
"Mahindra","Xylo","Rs. 10,66,139","Diesel","11.4 km/litre","55 litres","7","Manual","Manual","5","Analog","Analog","5","3.5","221","2179 cc","4","","Fabric","SUV","Yes",""
"Mahindra","Xylo","Rs. 12,28,335","Diesel","11.4 km/litre","55 litres","8","Manual","Manual","5","Analog","Digital","5","2.5","189","2179 cc","4","","Fabric","SUV","Yes",""
"Kia","Seltos","Rs. 9,89,000","Petrol","","60 litres","5","Manual","Manual","5","Analog","Digital","6","3.5","221","1497 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Kia","Seltos","Rs. 10,29,000","Petrol","","60 litres","5","Manual","Manual","5","Analog","Digital","6","2.5","131","1497 cc","","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Kia","Seltos","Rs. 11,49,000","Petrol","","60 litres","5","Manual","Manual","5","Analog","Digital","6","2.5","138","1497 cc","","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Kia","Seltos","Rs. 13,09,000","Petrol","","60 litres","5","Manual","Manual","5","Analog","Digital","6","1.8","177","1497 cc","","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Kia","Seltos","Rs. 14,09,000","Petrol","","60 litres","5","Automatic","Manual","5","Analog","Digital","6","1.8","168","1497 cc","","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Kia","Seltos","Rs. 10,34,000","Diesel","","60 litres","5","Manual","Manual","5","Analog","Digital","6","1.8","163","1493 cc","","Yes","Fabric","SUV","Yes","Rear sensors"
"Kia","Seltos","Rs. 11,54,000","Diesel","","60 litres","5","Manual","Manual","5","Analog","Digital","6","1.8","170","1493 cc","","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Kia","Seltos","Rs. 12,54,000","Diesel","","60 litres","5","Manual","Manual","5","Analog","Digital","6","1.8","156","1493 cc","","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Kia","Seltos","Rs. 13,54,000","Diesel","","60 litres","5","Automatic","Automatic","5","Analog","Digital","6","1.8","159","1493 cc","","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Kia","Seltos","Rs. 15,34,000","Diesel","","60 litres","5","Manual","Manual","5","Analog","Digital","6","1.8","196","1493 cc","","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Kia","Seltos","Rs. 16,34,000","Diesel","","60 litres","5","Automatic","Manual","5","Analog","Digital","6","1.8","189","1493 cc","","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Kia","Seltos","Rs. 13,79,000","Petrol","","50 litres","5","Manual","Manual","5","Analog","Analog","6","4","297","1353 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Kia","Seltos","Rs. 15,29,000","Petrol","","50 litres","5","Manual","Manual","5","Analog, Digital","Digital","6","4","320","1353 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Kia","Seltos","Rs. 16,29,000","Petrol","","50 litres","5","DCT","Manual","5","Analog","Digital","7","2.7","237","1353 cc","4","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Kia","Seltos","Rs. 16,29,000","Petrol","","50 litres","5","Manual","Manual","5","Analog","Digital","6","3.5","258","1353 cc","4","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Kia","Seltos","Rs. 14,14,000","Diesel","","60 litres","5","Manual","Manual","5","Analog","Digital","6","3.5","264","1493 cc","","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Nissan","Terrano","Rs. 9,99,900","Diesel","17.1 km/litre","50 litres","5","Manual","Manual","5","Analog","Digital","5","3.5","191","1461 cc","4","","Fabric","SUV","Yes",""
"Nissan","Terrano","Rs. 14,64,900","Diesel","16 km/litre","50 litres","5","Automatic","Manual","5","Analog","Digital","6","3.5","189","1461 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Nissan","Terrano","Rs. 9,99,900","Petrol","10.1 km/litre","50 litres","5","Manual","Manual","5","Analog","Digital","5","1.8","110","1598 cc","4","Yes","Fabric","SUV","Yes",""
"Nissan","Terrano","Rs. 12,35,700","Diesel","17.1 km/litre","50 litres","5","Manual","Manual","5","Analog","Digital","5","1.5","108","1461 cc","4","Yes","Fabric","SUV","Yes",""
"Nissan","Terrano","Rs. 14,19,900","Diesel","16 km/litre","50 litres","5","Manual","Manual","5","Analog","Digital","6","1.8","126","1461 cc","4","Yes","Leather","SUV","Yes","Rear sensors"
"Nissan","Terrano","Rs. 12,35,700","Diesel","17.1 km/litre","50 litres","5","Manual","Manual","5","Analog","Digital","5","2.5","205","1461 cc","4","","Fabric","SUV","Yes",""
"Tata","Safari Storme","Rs. 11,09,005","Diesel","10.8 km/litre","63 litres","7","Manual","Manual","5","Analog","Digital","5","2.5","216","2179 cc","4","","Fabric","SUV","Yes",""
"Tata","Safari Storme","Rs. 13,35,158","Diesel","10.8 km/litre","63 litres","7","Manual","Manual","5","Analog","Digital","5","2.5","218","2179 cc","4","Yes","Fabric","SUV","Yes",""
"Tata","Safari Storme","Rs. 14,79,574","Diesel","10.8 km/litre","63 litres","7","Manual","Manual","5","Analog","Digital","6","5.7","384","2179 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Tata","Safari Storme","Rs. 16,43,829","Diesel","13,93 km/litre","63 litres","7","Manual","Manual","5","Analog","Digital","6","3.5","260","2179 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Mg","Hector","Rs. 12,48,000","Petrol","","","5","Manual","Manual","5","Yes","Yes","6","3.5","285","1500 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Mg","Hector","Rs. 13,48,000","Diesel","","","5","Manual","Manual","5","Yes","Yes","6","2.7","251","2000 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Mg","Hector","Rs. 14,48,000","Diesel","","","5","Manual","","5","Yes","Yes","6","2.7","235","2000 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Mg","Hector","Rs. 15,88,000","Diesel","","","5","Manual","","5","Yes","Yes","6","4","301","2000 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Mg","Hector","Rs. 17,28,000","Diesel","","","5","Manual","","5","","","6","2.7","274","2000 cc","4","","","SUV","Yes","Front & rear sensors with 360 degree view"
"Mg","Hector","Rs. 13,28,000","Petrol","","","5","Manual","","5","","Yes","6","2.7","271","1500 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Mg","Hector","Rs. 13,88,000","Hybrid","","","5","Manual","","5","","Yes","6","4","306","1500 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Mg","Hector","Rs. 16,28,000","Hybrid","","","5","Manual","Manual","5","","","6","4","322","1500 cc","4","","","SUV","Yes","Front & rear sensors with 360 degree view"
"Mg","Hector","Rs. 14,98,000","Hybrid","","","5","Manual","","5","","Yes","6","4","310","1500 cc","4","Yes","Fabric","SUV","Yes",""
"Mg","Hector","Rs. 15,68,000","Petrol","","","5","DCT","Automatic","5","Yes","Yes","6","4.6","329","1500 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Mg","Hector","Rs. 17,18,000","Petrol","","","5","DCT","Automatic","5","","","6","5.7","356","1500 cc","4","","","SUV","Yes","Front & rear sensors with 360 degree view"
"Tata","Nexon Ev","Rs. 13,99,000","Electric","","","5","Automatic","Manual","5","Digital","Digital","","4.6","347","","","Yes","Fabric","SUV","Yes",""
"Tata","Nexon Ev","Rs. 14,99,000","Electric","","","5","Automatic","Manual","5","Digital","Digital","","5.7","373","","","Yes","Fabric","SUV","Yes",""
"Tata","Nexon Ev","Rs. 15,99,000","Electric","","","5","Automatic","Manual","5","Digital","Digital","","2.7","230","","","Yes","Fabric","SUV","Yes",""
"Hyundai","Elantra","Rs. 15,89,000","Petrol","13.1 km/litre","50 litres","5","Manual","Manual","4","Analog","Digital","6","3.5","253","1999 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Hyundai","Elantra","Rs. 18,49,000","Petrol","13.1 km/litre","50 litres","5","Manual","Manual","4","Analog","Digital","6","2.7","235","1999 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors, Rear sensors with camera"
"Hyundai","Elantra","Rs. 19,49,000","Petrol","13.1 km/litre","50 litres","5","AMT","Manual","4","Analog","Digital","6","3.5","260","1999 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors with camera"
"Hyundai","Elantra","Rs. 20,39,000","Petrol","13.1 km/litre","50 litres","5","AMT","Manual","4","Analog, Digital","Digital","6","1.5","168","1999 cc","4","Yes","Leather","Sedan","Yes","Front and rear sensors with camera"
"Hyundai","Tucson","Rs. 20,79,717","Diesel","16,38 km/litre","62 litres","5","Manual","Manual","5","Analog","Yes","5","1.5","163","1995 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Hyundai","Tucson","Rs. 18,76,656","Petrol","13,3 km/litre","62 litres","5","Manual","Manual","5","Analog","Yes","5","1.8","196","1999 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Hyundai","Tucson","Rs. 23,64,354","Diesel","16,38 km/litre","62 litres","5","Automatic","Automatic","5","Analog","Yes","5","1.8","200","1995 cc","4","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Hyundai","Tucson","Rs. 21,87,384","Petrol","13,3 km/litre","62 litres","5","Automatic","Automatic","5","Analog","Yes","5","2","209","1999 cc","4","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Hyundai","Tucson","Rs. 26,97,417","Diesel","16.38 km/litre","62 litres","5","Automatic","Automatic","5","Analog","Yes","5","2","216","1995 cc","4","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Hyundai","Tucson","Rs. 23,73,522","Petrol","13.3 km/litre","62 litres","5","Automatic","Automatic","5","Analog","Yes","5","2.5","225","1999 cc","4","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Hyundai","Tucson","Rs. 22,46,749","Petrol","13.3 km/litre","62 litres","5","Automatic","Automatic","5","Analog","Yes","5","2.5","221","1999 cc","4","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Hyundai","Tucson","Rs. 24,23,720","Diesel","16.38 km/litre","62 litres","5","Automatic","Automatic","5","Analog","Yes","5","1.8","200","1995 cc","4","Yes","Leather","SUV","Yes","Front and rear sensors with camera"
"Volkswagen","Passat","Rs. 30,21,500","Diesel","","55 litres","5","Automatic","Manual","4","Analog","Digital","7","2","214","1968 cc","4","Yes","Leather","Sedan","Yes","Front & rear sensors with 360 degree view"
"Volkswagen","Passat","Rs. 33,21,500","Diesel","","66 litres","5","Automatic","Manual","4","Analog","Digital","7","2","216","1968 cc","4","Yes","Leather","Sedan","Yes","Front & rear sensors with 360 degree view"
"Volkswagen","Passat","Rs. 25,99,000","Diesel","","55 litres","5","Automatic","Manual","4","Analog","Digital","7","2.5","232","1968 cc","4","Yes","Leather","Sedan","Yes","Front & rear sensors with 360 degree view"
"Volkswagen","Passat","Rs. 28,99,000","Diesel","","66 litres","5","Automatic","Manual","4","Analog","Digital","7","2","197","1968 cc","4","Yes","Leather","Sedan","Yes","Front & rear sensors with 360 degree view"
"","Mercedes-Benz A-Class","Rs. 27,85,288","Petrol","12.03 km/litre","50 litres","5","Automatic","Automatic","5","Analog","Digital","7","2","197","1595 cc","4","Yes","Leather","Hatchback","Yes","Rear sensors with camera"
"","Mercedes-Benz A-Class","Rs. 28,86,871","Diesel","12.03 km/litre","50 litres","5","Automatic","Automatic","5","Analog","Digital","7","2","223","2143 cc","4","Yes","Leather","Hatchback","Yes","Rear sensors with camera"
"Volvo","V40 Cross Country","Rs. 32,83,000","Diesel","13.05 km/litre","60 litres","5","Automatic","Manual","5","Digital","Digital","6","2","225","1984 cc","5","Yes","Leather","Hatchback","Yes","Front and rear sensors with camera"
"Volvo","V40 Cross Country","Rs. 29,62,000","Petrol","12 km/litre","50 litres","5","Automatic","Manual","5","Digital","Digital","6","3.6","283","1596 cc","4","Yes","Leather","Hatchback","Yes","Yes"
"Mini","Countryman","Rs. 34,90,000","Petrol","","47 litres","5","Automatic","Manual","5","Yes","Yes","8","2","221","1998 cc","4","Yes","Leather","Hatchback","Yes","Front and rear sensors with camera"
"Mini","Countryman","Rs. 37,40,000","Diesel","","47 litres","5","Automatic","Manual","5","Analog","Yes","8","2.5","218","1998 cc","4","Yes","Leather","Hatchback","Yes","Front sensors, Rear sensors"
"Mini","Countryman","Rs. 41,40,000","Petrol","","47 litres","5","Automatic","Manual","5","Yes","Yes","8","2.5","216","1998 cc","4","Yes","Leather","Hatchback","Yes","Front and rear sensors with camera"
